"Group_Name","GroupID","Month_Num","Month","Members","PERC_TOTAL_MEM","PERC_TOTAL_PSR_PHONE","PERC_TOTAL_PCG_NEWALERT","PERC_TOTAL_PCG_PAC","PERC_TOTAL_PCG_PDC","PERC_TOTAL_PCG_REF","PERC_TOTAL_PCG_FLLOWUP","PERC_TOTAL_PCG_TERM","PERC_TOTAL_PCG_EMPGRP","PSR_PHONE_ACTS_LIKE_MEM","PCG_FOLLOWUP_ACTS_LIKE","PCG_NEWALERT_ACTS_LIKE","PCG_PAC_ACTS_LIKE","PCG_PDC_ACTS_LIKE","PCG_REF_ACTS_LIKE","PCG_TERM_ACTS_LIKE","PCG_EMPGRP_ACTS_LIKE","PRED_PHONE_VOLUME","PRED_PCGNEWALERT","PRED_PCGFOLLOWUP","PRED_PCGPAC","PRED_PCGPDC","PRED_PCGREF","PRED_PCGTERM","PRED_PCGEMPGRP","SUCC_TIME_PCGNEWALERT","SUCC_TIME_PCGFOLLOWUP","SUCC_TIME_PCGEMPGRP","SUCC_TIME_PCGPAC","SUCC_TIME_PCGPDC","SUCC_TIME_PCGREF","SUCC_TIME_PCGTERM","UNSUCC_TIME_PCGNEWALERT","UNSUCC_TIME_PCGFOLLOWUP","UNSUCC_TIME_PCGEMPGRP","UNSUCC_TIME_PCGPAC","UNSUCC_TIME_PCGPDC","UNSUCC_TIME_PCGREF","UNSUCC_TIME_PCGTERM","PERC_SUCCESSFUL_PCGNEWALERT","PERC_SUCCESSFUL_PCGFOLLOWUP","PERC_SUCCESSFUL_PCGEMPGRP","PERC_SUCCESSFUL_PCGPAC","PERC_SUCCESSFUL_PCGPDC","PERC_SUCCESSFUL_PCGREF","PERC_SUCCESSFUL_PCGTERM","PCGPDC_TIME_HOURS_SUCC","PCGPDC_TIME_HOURS_UNSUCC","PCGPAC_TIME_HOURS_SUCC","PCGPAC_TIME_HOURS_UNSUCC","PCGFLLUP_TIME_HOURS_SUCC","PCGFLLUP_TIME_HOURS_UNSUCC","PCGNEWALERT_TIME_HOURS_SUCC","PCGNEWALERT_TIME_HOURS_UNSUCC","PCGREF_TIME_HOURS_SUCC","PCGREF_TIME_HOURS_UNSUCC","PCGTERM_TIME_HOURS_SUCC","PCGTERM_TIME_HOURS_UNSUCC","PCGEMPGRP_TIME_HOURS_SUCC","PCGEMPGRP_TIME_HOURS_UNSUCC","PCG_ALL_TIME_HOURS","PCG_SUCC_TIME_HOURS","PCG_UNSUCC_TIME_HOURS","PCGPDC_TIME_HOURS","PCGPAC_TIME_HOURS","PCGFLLUP_TIME_HOURS","PCGNEWALERT_TIME_HOURS","PCGREF_TIME_HOURS","PCGTERM_TIME_HOURS","PCGEMPGRP_TIME_HOURS","SUCC_TIME_PSR_PHONE"
"ACME COMPANY -361",361,6,"June",589,0.000381,0.000337,0.000292,0.002749,0.001268,0.000329,0.000275,0.00011,0.000155,521,751.3,451.4,4249.8,1960.2,508.6,5967.3,513.2,70.4,9.1,6.8,9.2,20.5,8.1,2.7,3.8,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.762297,1.096964,1.762951,0.172414,0.81719,0.757616,1.136975,0.804774,1.455301,0.624703,0.090065,0,0.068067,0,9.549317,6.092846,3.456471,1.859261,1.935365,1.574806,1.941749,2.080004,0.090065,0.068067,7.68
"ACME COMPANY -361",361,7,"July",589,0.000381,0.001073,0.000104,0.003628,0.001568,0.000975,0.000468,0.000116,0.000368,1658.8,2079.3,160.8,5608.6,2424,1507.3,6052.3,1570.7,203.6,3,11.4,8.4,24.4,23.7,2.8,9,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.910429,1.310129,1.599896,0.156468,1.373715,1.27357,0.378878,0.268177,4.267507,1.831872,0.093698,0,0.159656,0,13.623995,8.783779,4.840216,2.220558,1.756364,2.647285,0.647055,6.099379,0.093698,0.159656,7.68
"ACME COMPANY -361",361,8,"August",589,0.000381,0.000318,0.000524,0.002981,0.001567,0.000478,0.000431,0.000551,0.000041,491.6,2380.7,810.1,4608.4,2422.5,739,640,128.3,69.2,17.1,11.1,10.6,27.7,12.2,14.1,1.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.030041,1.482254,2.028788,0.198413,1.335386,1.238036,2.149505,1.521463,2.203976,0.94608,0.470388,0,0.018816,0,14.623146,9.2369,5.386246,2.512295,2.227201,2.573422,3.670968,3.150056,0.470388,0.018816,7.68
"ACME COMPANY -361",361,9,"September",589,0.000381,0.000406,0.000391,0.002608,0.001591,0.000458,0.000405,0.000344,0.000155,627.6,1754.6,604.5,4031.8,2459.6,708,613.7,618.4,76.7,19.1,10.9,8,29.7,12.4,9.3,4.2,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.104979,1.590092,1.535769,0.150196,1.316472,1.2205,2.390221,1.691847,2.223315,0.954381,0.309089,0,0.074449,0,14.56131,8.954294,5.607016,2.695071,1.685965,2.536972,4.082068,3.177696,0.309089,0.074449,7.68
"ACME COMPANY -361",361,10,"October",589,0.000381,0.000169,0.00055,0.001383,0.000335,0.000333,0.000394,0.000288,0.000153,261.3,2291.1,850.3,2138,517.9,514.8,6373.9,624.6,38.3,15.3,10.6,4,6.6,9,7.7,4.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.244459,0.351782,0.758858,0.074215,1.277251,1.184139,1.920998,1.359722,1.612806,0.692314,0.257576,0,0.07341,0,9.80753,6.145358,3.662172,0.596241,0.833073,2.46139,3.28072,2.30512,0.257576,0.07341,7.68
"ACME COMPANY -361",361,11,"November",589,0.000381,0.000936,0.000627,0.00287,0.000631,0.00026,0.000238,0.000194,0.000101,1447,1232.1,969.3,4436.8,975.5,401.9,689.5,536.4,133.4,8,6.1,12.1,10.1,6.7,5,2.6,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.376733,0.542128,2.324177,0.227301,0.737847,0.684058,1.00527,0.71155,1.201462,0.51574,0.166187,0,0.046268,0,8.538721,5.857944,2.680777,0.918861,2.551478,1.421905,1.71682,1.717202,0.166187,0.046268,7.68
"ACME COMPANY -361",361,12,"December",589,0.000381,0.000461,0.000539,0.000374,0.000039,0.000446,0.000551,0.000253,0.000173,712.7,1694.3,833.3,578.2,60.3,689.5,6726.3,562.7,63.5,5.8,7.5,1.2,0.6,6.1,3.4,2.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.023632,0.034008,0.233626,0.022848,0.907057,0.840932,0.721965,0.511022,1.094447,0.469803,0.114864,0,0.042036,0,5.01624,3.137627,1.878613,0.05764,0.256474,1.747989,1.232987,1.56425,0.114864,0.042036,7.68
"ACME COMPANY -362",362,1,"January",1680,0.001088,0.000685,0.000324,0.003721,0.000373,0.000074,0.000553,0.000071,0.000226,1057.7,824.6,500.3,5745.7,576,114.3,35.5,679.4,210.3,7.3,12,8.2,4.8,1.6,1.5,4.9,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.179083,0.257704,1.561357,0.152698,1.445831,1.340429,0.913516,0.646605,0.289753,0.124379,0.051103,0,0.087319,0,7.049777,4.527962,2.521815,0.436787,1.714055,2.78626,1.560121,0.414132,0.051103,0.087319,7.68
"ACME COMPANY -362",362,2,"February",1680,0.001088,0.000708,0.000166,0.003162,0.000434,0.000103,0.0003,0.00005,0.000234,1093.2,1226,256.3,4882.5,670.1,159,2549.3,826.1,168.8,3,7.9,9.2,6.1,2.7,1.3,6.2,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.225526,0.324537,1.751635,0.171307,0.958853,0.888952,0.371373,0.262865,0.488041,0.209497,0.044018,0,0.110379,0,5.806983,3.949825,1.857158,0.550063,1.922942,1.847805,0.634238,0.697538,0.044018,0.110379,7.68
"ACME COMPANY -362",362,4,"April",1680,0.001088,0.000647,0.000248,0.00065,0.000302,0.00008,0.000329,0.000036,0.000108,999,1062.4,382.9,1003.7,466.3,123.5,26.3,480.2,141.2,3.4,11,1.5,4.3,2.7,1.2,3.6,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.160623,0.231141,0.294201,0.028772,1.331438,1.234376,0.432436,0.306087,0.485412,0.208368,0.039862,0,0.064505,0,4.817221,2.808477,2.008744,0.391764,0.322973,2.565814,0.738523,0.69378,0.039862,0.064505,7.68
"ACME COMPANY -362",362,5,"May",1680,0.001088,0.000902,0.000284,0.001573,0.000857,0.000089,0.000264,0.000044,0.000159,1392.8,1283.2,438.5,2428.9,1323.3,137.4,1704.7,528.1,174.8,6.9,6.8,4.6,13.4,2.3,1.1,4.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.49823,0.716965,0.875404,0.085613,0.815192,0.755764,0.867415,0.613974,0.408884,0.175517,0.037179,0,0.072317,0,5.922454,3.574621,2.347833,1.215195,0.961017,1.570956,1.481389,0.584401,0.037179,0.072317,7.68
"ACME COMPANY -362",362,6,"June",1680,0.001088,0.000557,0.000009,0.002749,0.001071,0.000099,0.000325,0.000074,0.000068,860.1,886.3,13.9,4244.8,1653.8,152.9,4017.8,223.9,116.5,0.3,8,9.2,17.3,2.4,1.8,1.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.643799,0.926442,1.762951,0.172414,0.96465,0.894327,0.034987,0.024764,0.439793,0.188786,0.060722,0,0.029645,0,6.14328,3.936547,2.206733,1.570241,1.935365,1.858977,0.059751,0.628579,0.060722,0.029645,7.68
"ACME COMPANY -362",362,7,"July",1680,0.001088,0.000846,0.000941,0.002462,0.000664,0.000967,0.000768,0.000116,0.000442,1306.3,3407.9,1453,3801.6,1025.3,1493.2,6045.2,1883.8,160.5,27.3,18.7,5.7,10.4,23.5,2.8,10.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.385779,0.555145,1.08586,0.106195,2.254531,2.090174,3.422544,2.422546,4.232779,1.816965,0.093698,0,0.191656,0,18.657872,11.666847,6.991025,0.940924,1.192055,4.344705,5.84509,6.049744,0.093698,0.191656,7.68
"ACME COMPANY -362",362,8,"August",1680,0.001088,0.001152,0.00082,0.002981,0.001018,0.000707,0.000365,0.0012,0.000247,1778.8,2012,1266.2,4603,1571.9,1091.7,1394.3,767.4,251,26.8,9.4,10.6,18,18.1,30.8,6.3,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.669092,0.962839,2.028788,0.198413,1.129838,1.047472,3.36769,2.383719,3.260042,1.399407,1.025708,0,0.113001,0,17.586009,11.594159,5.99185,1.631931,2.227201,2.17731,5.751409,4.659449,1.025708,0.113001,7.68
"ACME COMPANY -362",362,9,"September",1680,0.001088,0.001521,0.001334,0.002087,0.001396,0.00113,0.0005,0.000883,0.000313,2348.6,2164.9,2059.9,3222.6,2155.6,1744.9,1573.5,1246.1,286.9,64.9,13.5,6.4,26,30.4,23.8,8.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.969669,1.395377,1.22891,0.120186,1.625317,1.50683,8.145041,5.765225,5.47969,2.352214,0.79313,0,0.150221,0,29.53181,18.391978,11.139832,2.365046,1.349096,3.132147,13.910266,7.831904,0.79313,0.150221,7.68
"ACME COMPANY -362",362,10,"October",1680,0.001088,0.000788,0.001107,0.001871,0.00062,0.000926,0.000348,0.000315,0.000351,1216.8,2021.3,1709.3,2889,957.4,1429.9,6965.5,1429.9,178.4,30.8,9.3,5.4,12.2,24.9,8.5,9.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.452993,0.651868,1.026717,0.100411,1.128037,1.045802,3.865863,2.736336,4.480417,1.923266,0.281818,0,0.168382,0,17.86191,11.404227,6.457683,1.104861,1.127128,2.173839,6.602199,6.403683,0.281818,0.168382,7.68
"ACME COMPANY -362",362,11,"November",1680,0.001088,0.00096,0.000624,0.002509,0.000019,0.00087,0.00042,0.0004,0.000236,1482.4,2169.5,963.5,3874.2,29.3,1343.4,1417.5,1250.7,136.8,8,10.8,10.6,0.3,22.3,10.3,6.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.011557,0.01663,2.03116,0.198645,1.300398,1.205598,1.000449,0.708138,4.020906,1.726016,0.34239,0,0.10815,0,12.670037,8.81501,3.855027,0.028187,2.229805,2.505996,1.708587,5.746922,0.34239,0.10815,7.68
"ACME COMPANY -362",362,12,"December",1680,0.001088,0.001027,0.001015,0.001247,0.000983,0.001207,0.001696,0.000253,0.000411,1585.8,5203.7,1567.3,1925.5,1517.9,1863.8,6718.5,1335.7,141.4,10.8,23.1,4.1,16.2,16.4,3.4,5.6,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.602116,0.86646,0.778161,0.076103,2.789999,2.586606,1.360129,0.962727,2.961152,1.271105,0.114864,0,0.099986,0,14.469408,8.706407,5.763001,1.468576,0.854264,5.376605,2.322856,4.232257,0.114864,0.099986,7.68
"ACME COMPANY -364",364,1,"January",4586,0.00297,0.001323,0.008005,0.003721,0.002002,0.003268,0.003354,0.006891,0.001467,2042.9,4996.7,12360.6,5745.6,3091.3,5046.1,3429.5,4408.4,406.1,179.7,72.6,8.2,25.8,70.8,149.3,31.8,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.960538,1.382238,1.561357,0.152698,8.769939,8.130604,22.543128,15.956483,12.743015,5.470073,4.97508,0,0.566595,0,83.211748,52.119652,31.092096,2.342776,1.714055,16.900543,38.499611,18.213088,4.97508,0.566595,7.68
"ACME COMPANY -364",364,2,"February",4586,0.00297,0.00216,0.007295,0.003057,0.003067,0.003964,0.002926,0.000123,0.001778,3335.3,11934.4,11264.3,4720.3,4735.8,6120.8,6270.6,6272.2,514.9,129.8,77.3,8.8,42.8,104.8,3.2,47,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.592588,2.291773,1.693599,0.165632,9.338665,8.65787,16.280381,11.523583,18.864466,8.09777,0.108281,0,0.838064,0,79.452672,48.716044,30.736628,3.884361,1.859231,17.996535,27.803964,26.962236,0.108281,0.838064,7.68
"ACME COMPANY -364",364,3,"March",4586,0.00297,0.001311,0.006893,0.002553,0.002262,0.002538,0.002584,0.005188,0.001166,2024.3,13389,10643.5,3942.1,3492.8,3918.9,3485.1,3261.2,311.2,80,78.2,5.9,36.1,76.8,156.9,35.3,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.34494,1.935402,1.125272,0.11005,9.438752,8.75066,10.03955,7.106197,13.823824,5.934022,5.231166,0,0.629,0,65.468835,41.632504,23.836331,3.280342,1.235322,18.189412,17.145747,19.757846,5.231166,0.629,7.68
"ACME COMPANY -364",364,4,"April",4586,0.00297,0.001601,0.00485,0.002762,0.002282,0.002234,0.00126,0.005148,0.000918,2472.1,4076.4,7488.9,4264.8,3523.7,3449.5,3721.3,4095,349.1,67.3,42.3,6.5,32.6,75,172.7,30.8,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.214295,1.7474,1.249338,0.122183,5.105159,4.732989,8.447976,5.979648,13.492681,5.791875,5.757368,0,0.549281,0,54.190193,35.816098,18.374095,2.961695,1.371521,9.838148,14.427624,19.284556,5.757368,0.549281,7.68
"ACME COMPANY -364",364,5,"May",4586,0.00297,0.001554,0.001865,0.003039,0.001415,0.002473,0.001276,0.000164,0.000991,2399.5,6204.2,2879.8,4692.5,2184.9,3818.6,6418.9,3302.8,300.9,45.4,32.6,8.8,22.1,63.3,4.2,25.3,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.822602,1.183744,1.691391,0.165416,3.941682,3.654331,5.694916,4.030976,11.388077,4.888452,0.139957,0,0.451943,0,38.053487,24.130568,13.922919,2.006346,1.856807,7.596013,9.725892,16.276529,0.139957,0.451943,7.68
"ACME COMPANY -364",364,6,"June",4586,0.00297,0.0022,0.002447,0.003784,0.000779,0.003281,0.001547,0.00011,0.001201,3397,4213.9,3778.4,5842.9,1202.9,5066.2,5943.3,3963.7,460,76,38,12.7,12.6,80.6,2.7,29.5,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.468728,0.674511,2.42642,0.237301,4.589138,4.254586,9.53519,6.7492,14.514993,6.230713,0.089799,0,0.526425,0,50.297004,32.150693,18.146311,1.143239,2.663721,8.843724,16.28439,20.745706,0.089799,0.526425,7.68
"ACME COMPANY -364",364,7,"July",4586,0.00297,0.002431,0.003238,0.001743,0.001997,0.002353,0.002059,0.000116,0.00091,3753.7,9139.6,4999.8,2691.4,3083.6,3633.3,6045.2,3880.3,461.2,93.9,50.1,4,31.1,57.2,2.8,22.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.159392,1.668394,0.768577,0.075166,6.047232,5.606385,11.779421,8.337713,10.303407,4.422845,0.093698,0,0.394708,0,50.656938,30.546435,20.110503,2.827786,0.843743,11.653617,20.117134,14.726252,0.093698,0.394708,7.68
"ACME COMPANY -364",364,8,"August",4586,0.00297,0.001071,0.002081,0.003255,0.000797,0.001797,0.000765,0.003507,0.001001,1653.7,4213.9,3213.3,5026.1,1230.7,2774.8,4074.9,3111.4,233.3,68.1,19.6,11.6,14.1,46.1,89.9,25.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.524036,0.754101,2.214685,0.216593,2.366613,2.194085,8.544408,6.047904,8.293825,3.560211,2.996598,0,0.457753,0,38.170812,25.397918,12.772894,1.278137,2.431278,4.560698,14.592312,11.854036,2.996598,0.457753,7.68
"ACME COMPANY -364",364,9,"September",4586,0.00297,0.003291,0.003594,0.000009,0.000406,0.003128,0.001494,0.002292,0.00073,5081.7,6469.8,5549.5,13.9,626.9,4830,4084.2,2907.6,620.8,174.9,40.2,0,7.6,84.3,61.8,19.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.281999,0.405804,0.005357,0.000523,4.858857,4.504642,21.943154,15.531808,15.173674,6.513459,2.05881,0,0.350562,0,71.628649,44.672413,26.956236,0.687803,0.00588,9.363499,37.474962,21.687133,2.05881,0.350562,7.68
"ACME COMPANY -364",364,10,"October",4586,0.00297,0.000729,0.002933,0.003097,0.001169,0.002331,0.001522,0.000315,0.000973,1125.7,8849.3,4528.9,4782.1,1805.1,3599.3,6965.5,3957.5,165.1,81.7,40.9,8.9,22.9,62.6,8.5,26.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.854071,1.229029,1.699759,0.166234,4.937893,4.577917,10.246134,7.252421,11.276435,4.840528,0.281818,0,0.466237,0,47.828476,29.762347,18.066129,2.0831,1.865993,9.51581,17.498555,16.116963,0.281818,0.466237,7.68
"ACME COMPANY -364",364,11,"November",4586,0.00297,0.000925,0.001931,0.002659,0.002371,0.002916,0.002485,0.001155,0.000782,1428.3,12851.6,2981.7,4105.8,3661.1,4502.6,4095,4139.8,131.9,24.7,63.8,11.2,38,74.9,29.7,20.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.414767,2.035884,2.152644,0.210526,7.702821,7.141279,3.097851,2.192722,13.475038,5.784302,0.988517,0,0.357865,0,46.554216,29.189503,17.364713,3.450651,2.36317,14.8441,5.290573,19.25934,0.988517,0.357865,7.68
"ACME COMPANY -364",364,12,"December",4586,0.00297,0.00159,0.003142,0.003074,0.002934,0.003056,0.004391,0.000253,0.001259,2455.1,13472.3,4851.6,4746.6,4530.4,4718.8,6718.4,4085.7,219,33.5,59.8,10,48.3,41.6,3.4,17.2,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.798054,2.587444,1.919064,0.187682,7.223053,6.696487,4.208721,2.979018,7.495942,3.217712,0.114864,0,0.30589,0,38.733931,23.065588,15.668343,4.385498,2.106746,13.91954,7.187739,10.713654,0.114864,0.30589,7.68
"ACME COMPANY -366",366,1,"January",9262,0.005998,0.006431,0.007947,0.003033,0.005574,0.001978,0.003957,0.007734,0.001845,9930.6,5897.2,12271.6,4683.5,8607.3,3054.4,3849.6,5543.6,1974.9,178.4,85.7,6.6,71.8,42.8,167.5,40,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.674002,3.847955,1.27266,0.124464,10.347932,9.59356,22.380224,15.841175,7.710749,3.30992,5.583451,0,0.712466,0,83.398558,50.681484,32.717074,6.521957,1.397124,19.941492,38.221399,11.020669,5.583451,0.712466,7.68
"ACME COMPANY -366",366,2,"February",9262,0.005998,0.007687,0.00735,0.003182,0.005765,0.005293,0.003398,0.000123,0.002257,11870.1,13862.1,11349.7,4913.6,8902.2,8173.4,6270.9,7964.9,1832.6,130.7,89.8,9.2,80.4,139.9,3.2,59.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.993128,4.307184,1.762662,0.172386,10.846771,10.056034,16.403908,11.611018,25.188759,10.81254,0.108281,0,1.064095,0,95.326766,58.367604,36.959162,7.300312,1.935048,20.902805,28.014926,36.001299,0.108281,1.064095,7.68
"ACME COMPANY -366",366,3,"March",9262,0.005998,0.003049,0.006886,0.005214,0.005074,0.004687,0.002703,0.006691,0.001295,4708.2,14005.7,10633.2,8051.4,7835.2,7237.6,4495.1,3622.6,724.1,79.9,81.8,12,81,141.8,202.4,39.2,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,3.016734,4.341154,2.298549,0.224795,9.873416,9.153637,10.029486,7.099073,25.523302,10.956146,6.746777,0,0.69861,0,89.961679,58.186874,31.774805,7.357888,2.523344,19.027053,17.128559,36.479448,6.746777,0.69861,7.68
"ACME COMPANY -366",366,4,"April",9262,0.005998,0.001598,0.00453,0.004799,0.003746,0.00338,0.002046,0.006464,0.001094,2467.6,6618.4,6995.1,7410.5,5784.5,5219.3,4672.7,4879.6,348.5,62.9,68.6,11.3,53.5,113.4,216.9,36.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.993728,2.869023,2.170632,0.212285,8.287964,7.683766,7.890354,5.584952,20.415405,8.763527,7.229209,0,0.654633,0,73.755478,48.641925,25.113553,4.862751,2.382917,15.97173,13.475306,29.178932,7.229209,0.654633,7.68
"ACME COMPANY -366",366,5,"May",9262,0.005998,0.002346,0.00387,0.00478,0.004339,0.003749,0.00279,0.000188,0.001664,3622.6,13564.1,5976,7381.2,6700.2,5789.1,7359.6,5548.2,454.4,94.2,71.4,13.9,67.7,95.9,4.8,42.6,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.521906,3.629084,2.660428,0.260186,8.616862,7.988687,11.817907,8.364953,17.259217,7.408701,0.16047,0,0.759206,0,71.447607,43.795996,27.651611,6.15099,2.920614,16.605549,20.18286,24.667918,0.16047,0.759206,7.68
"ACME COMPANY -366",366,6,"June",9262,0.005998,0.002817,0.003818,0.003861,0.004388,0.004514,0.002649,0.000124,0.001367,4350,7217.5,5895.7,5962.1,6775.9,6970.4,6721.8,4512.1,589.1,118.6,65.1,12.9,70.9,110.9,3,33.6,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.638836,3.79735,2.475524,0.242103,7.858784,7.285873,14.878393,10.531227,19.966752,8.570938,0.10156,0,0.599242,0,78.946582,48.519091,30.427491,6.436186,2.717627,15.144657,25.40962,28.53769,0.10156,0.599242,7.68
"ACME COMPANY -366",366,7,"July",9262,0.005998,0.008658,0.003262,0.003766,0.004417,0.006032,0.003685,0.00013,0.001891,13369.5,16356,5037.1,5815.4,6820.6,9314.5,6782,8063.7,1642.7,94.6,89.6,8.7,68.9,146.7,3.2,46,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.565031,3.691142,1.661042,0.162448,10.821723,10.032812,11.866108,8.399072,26.410718,11.337078,0.105112,0,0.82027,0,87.872556,54.250004,33.622552,6.256173,1.82349,20.854535,20.26518,37.747796,0.105112,0.82027,7.68
"ACME COMPANY -366",366,8,"August",9262,0.005998,0.01036,0.005575,0.004197,0.005075,0.006119,0.002848,0.003679,0.001989,15997.7,15696.6,8608.8,6480.9,7836.7,9448.8,4274.3,6179.8,2256.8,182.4,73,14.9,89.6,156.8,94.3,51,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,3.336292,4.801006,2.855783,0.279292,8.81452,8.171935,22.890355,16.202256,28.233931,12.119712,3.143462,0,0.90936,0,111.757904,70.183703,41.574201,8.137298,3.135075,16.986455,39.092611,40.353643,3.143462,0.90936,7.68
